num,word,pinyin,radical,stroke_count,wuxing,traditional,wubi
0575,阴,yīn,阝,6,土,陰,
0576,防,fáng,阝,6,水,防,BYN
0577,奸,jiān,女,6,木,奸,VFH
0578,如,rú,女,6,金,如,VKG
0579,妇,fù,女,6,水,婦,VVG
0580,妃,"fēi,pèi",女,6,水,妃,VNN
0581,好,"hǎo,hào",女,6,水,好,VBG
0582,她,"tā,jiě",女,6,火,她,VBN
0583,妈,mā,女,6,水,媽,VCG
0584,戏,"xì,hū",又,6,金,戲,
0585,羽,yǔ,羽,6,土,羽,NNYG
0586,观,"guān,guàn",又,6,木,觀,CMQN
0587,欢,huān,又,6,水,歡,CQWY
0588,买,mǎi,乛,6,水,買,NUDU
0589,红,"hóng,gōng",纟,6,水,紅,XAG
0590,驮,"tuó,duò",马,6,火,馱,CDY
0591,纤,"xiān,qiàn",纟,6,金,縴、纖,XTFH
0592,驯,xùn,马,6,金,馴,CKH
0593,约,"yuē,yāo",纟,6,土,約,XQYY
0594,级,jí,纟,6,木,級,XEYY
0595,纪,"jì,jǐ",纟,6,木,紀,XNN
0596,驰,chí,马,6,火,馳,CBN
0597,纫,rèn,纟,6,金,紉,XVYY
0598,巡,xún,辶,6,金,巡,VPV
0599,寿,shòu,寸,7,金,壽,DTFU
0600,弄,"nòng,lòng",王,7,火,弄,GAJ
0601,麦,mài,麦,7,水,麥,GTU
0602,玖,jiǔ,王,7,木,玖,GQYY
0603,玛,mǎ,王,7,水,瑪,GCG
0604,形,xíng,彡,7,水,形,GAET
0605,进,jìn,辶,7,火,進,FJPK
0606,戒,jiè,戈,7,水,戒,AAK
0607,吞,tūn,口,7,火,吞,GDKF
0608,远,"yuǎn,yuàn",辶,7,土,遠,FQPV
0609,违,wéi,辶,7,土,違,FNHP
0610,韧,rèn,韦,7,金,韌,FNHY
0611,运,yùn,辶,7,土,運,FCPI
0612,扶,fú,扌,7,水,扶,RFWY
0613,抚,fǔ,扌,7,水,撫,RFQN
0614,坛,tán,土,7,土,壇、罎,FFCY
0615,技,jì,扌,7,木,技,RFCY
0616,坏,"huài,pī,pēi,péi",土,7,土,壞,FGIY
0617,抠,kōu,扌,7,木,摳,RAQY
0618,扰,rǎo,扌,7,水,擾,RDNN
0619,扼,è,扌,7,木,扼,RDBN
0620,拒,jù,扌,7,木,拒,RANG
0621,找,zhǎo,扌,7,火,找,RAT
0622,批,pī,扌,7,水,批,RXXN
0623,址,zhǐ,土,7,土,址,FHG
0624,扯,chě,扌,7,金,扯,RHG
0625,走,zǒu,走,7,金,走,FHU
0626,抄,chāo,扌,7,金,抄,RITT
0627,贡,gòng,贝,7,木,貢,AMU
0628,汞,gǒng,水,7,水,汞,AIU
0629,坝,bà,土,7,土,垻、壩,FMY
0630,攻,gōng,攵,7,木,攻,ATY
0631,赤,chì,赤,7,金,赤,FOU
0632,折,"shé,zhé,zhē",扌,7,火,摺,RRH
0633,抓,zhuā,扌,7,金,抓,RRHY
0634,扳,"bān,pān",扌,7,水,扳,RRCY
0635,抡,"lún,lūn",扌,7,火,掄,RWXN
0636,扮,bàn,扌,7,水,扮,RWVN
0637,抢,"qiǎng,qiāng,chēng",扌,7,金,搶,RWBN
0638,孝,xiào,耂,7,水,孝,FTBF
0639,坎,kǎn,土,7,土,坎,FQWY
0640,均,jūn,土,7,土,均,FQUG
0641,抑,yì,扌,7,土,抑,RQBH
0642,抛,pāo,扌,7,水,抛,RVLN
0643,投,tóu,扌,7,火,投,RMCY
0644,坟,fén,土,7,土,坟,FYY
0645,坑,kēng,土,7,土,坑,FYMN
0646,抗,kàng,扌,7,木,抗,RYMN
0647,坊,"fāng,fáng",土,7,土,坊,FYN
0648,抖,dǒu,扌,7,火,抖,RUFH
0649,护,hù,扌,7,水,護,RYNT
0650,壳,"ké,qiào",士,7,木,殼,FPMB
0651,志,zhì,士,7,火,志,FNU
0652,块,kuài,土,7,土,塊,FNWY
0653,扭,niǔ,扌,7,水,扭,RNFG
0654,声,shēng,士,7,金,聲,FNR
0655,把,"bǎ,bà",扌,7,水,把,RCN
0656,报,bào,扌,7,水,報,RBCY
0657,拟,nǐ,扌,7,木,擬,RNYW
0658,却,què,卩,7,木,却,FCBH
0659,抒,shū,扌,7,金,抒,RCBH
0660,劫,jié,力,7,木,劫,FCLN
0661,芙,fú,艹,7,木,芙,AFWU
0662,芜,wú,艹,7,木,蕪,AFQB
0663,苇,wěi,艹,7,木,葦,AFNH
0664,芽,yá,艹,7,木,芽,AAHT
0665,花,huā,艹,7,木,花,AWXB
0666,芹,qín,艹,7,木,芹,ARJ
0667,芥,"jiè,gài",艹,7,木,芥,AWJJ
0668,芬,fēn,艹,7,木,芬,AWVB
0669,苍,cāng,艹,7,木,蒼,AWBB
0670,芳,fāng,艹,7,木,芳,AYB
0671,严,yán,一,7,木,嚴,GODR
0672,芦,lú,艹,7,木,蘆,AYNR
0673,芯,"xīn,xìn",艹,7,木,芯,ANU
0674,劳,láo,艹,7,火,勞,APLB
0675,克,kè,十,7,木,剋,DQB
0676,芭,bā,艹,7,木,芭,ACB
0677,苏,"sū,sù",艹,7,木,蘇、囌,ALWU
0678,杆,"gǎn,gān",木,7,木,杆,SFH
0679,杠,"gàng,gāng",木,7,木,杠,SAG
0680,杜,dù,木,7,木,杜,SFG
0681,材,cái,木,7,木,材,SFTT
0682,村,cūn,木,7,木,村,SFY
0683,杖,zhàng,木,7,木,杖,SDYY
0684,杏,xìng,木,7,木,杏,SKF
0685,杉,"shān,shā",木,7,木,杉,SET
0686,巫,wū,工,7,火,巫,AWWI
0687,极,jí,木,7,木,極,SEYY
0688,李,lǐ,木,7,火,李,SBF
0689,杨,yáng,木,7,木,楊,SNRT
0690,求,qiú,一,7,火,求,FIYI
0691,甫,fǔ,一,7,水,甫,GEHY
0692,匣,xiá,匚,7,木,匣,ALK
0693,更,"gēng,gèng",一,7,木,更,GJQI
0694,束,shù,一,7,金,束,GKII
0695,吾,"wú,yù",口,7,木,吾,GKF
0696,豆,dòu,豆,7,火,豆,GKUF
0697,两,liǎng,一,7,火,兩,GMWW
0698,酉,yǒu,酉,7,金,酉,SGD
0699,丽,"lì,lí",一,7,火,麗,GMYY
0700,医,yī,匚,7,土,醫,ATDI
0701,辰,chén,辰,7,土,辰,DFEI
0702,励,lì,力,7,火,勵,DDNL
0703,否,"fǒu,pǐ",口,7,水,否,GIKF
0704,还,"hái,huán",辶,7,水,還,
0705,尬,gà,尢,7,木,尬,DNWJ
0706,歼,jiān,歹,7,木,殱,GQTF
0707,来,lái,一,7,火,來,GOI
0708,连,lián,辶,7,火,連,LPK
0709,轩,xuān,车,7,土,軒,LFH
0710,步,bù,止,7,水,步,HIR
0711,卤,lǔ,卤,7,火,鹵、滷,HLQI
0712,坚,jiān,土,7,木,堅,JCFF
0713,肖,"xiào,xiāo",⺌,7,木,肖,IEF
0714,旱,hàn,日,7,木,旱,JFJ
0715,盯,dīng,目,7,火,盯,HSH
0716,呈,chéng,口,7,火,呈,KGF
0717,时,shí,日,7,金,時,JFY
0718,吴,wú,口,7,木,吴,KGDU
0719,助,"zhù,chú",力,7,金,助,EGLN
0720,县,"xiàn,xuán",厶,7,木,縣,EGCU
0721,里,"lǐ,li",里,7,火,裏,JFD
0722,呆,dāi,口,7,水,呆,KSU
0723,吱,"zī,zhī",口,7,金,吱,KFCY
0724,吠,fèi,口,7,水,吠,KDY
0725,呕,"ǒu,ōu,òu",口,7,土,嘔,KAQY
0726,园,yuán,囗,7,土,園,LFQV
0727,旷,kuàng,日,7,木,曠,JYT
0728,围,wéi,囗,7,土,圍,LFNH
0729,呀,"yā,ya",口,7,土,呀,KAHT
0730,吨,dūn,口,7,火,噸,KGBN
0731,足,zú,足,7,火,足,KHU
0732,邮,yóu,阝,7,土,郵,MBH
0733,男,nán,田,7,火,男,LLB
0734,困,kùn,囗,7,木,睏,LSI
0735,吵,"chǎo,chāo",口,7,金,吵,KITT
0736,串,chuàn,丨,7,金,串,KKHK
0737,员,"yuán,yún,yùn",口,7,土,員,KMU
0738,呐,"nà,·ne",口,7,火,呐,KMWY
0739,听,tīng,口,7,火,聽,KRH
0740,吟,yín,口,7,木,吟,KWYN
0741,吩,fēn,口,7,水,吩,KWVN
0742,呛,"qiāng,qiàng",口,7,木,嗆,KWBN
0743,吻,wěn,口,7,金,吻,KQRT
0744,吹,chuī,口,7,金,吹,KQWY
0745,呜,wū,口,7,土,嗚,KQNG
0746,吭,"kēng,háng",口,7,火,吭,KYMN
0747,吧,"bā,ba",口,7,水,吧,KCN
0748,邑,yì,邑,7,土,邑,KCB
0749,吼,hǒu,口,7,木,吼,KBNN
0750,囤,"dùn,tún",囗,7,火,囤,LGBN
0751,别,"bié,biè",刂,7,水,彆,KLJH
0752,吮,shǔn,口,7,金,吮,KCQN
0753,岖,qū,山,7,土,嶇,MAQY
0754,岗,"gǎng,gāng",山,7,土,崗,MMQU
0755,帐,zhàng,巾,7,火,帳,MHTY
0756,财,cái,贝,7,金,財,MFTT
0757,针,zhēn,钅,7,金,針,QFH
0758,钉,"dīng,dìng",钅,7,金,釘,QSH
0759,牡,mǔ,牜,7,土,牡,TRFG
0760,告,gào,口,7,木,告,TFKF
0761,我,wǒ,戈,7,木,我,TRNT
0762,乱,luàn,舌,7,火,亂,TDNN
0763,利,lì,禾,7,火,利,TJH
0764,秃,tū,禾,7,土,秃,TMB
0765,秀,xiù,禾,7,金,秀,TEB
0766,私,sī,禾,7,金,私,TCY
0767,每,měi,母,7,水,每,TXGU
0768,兵,bīng,八,7,水,兵,RGWU
0769,估,"gū,gù",亻,7,木,估,WDG
0770,体,"tǐ,tī",亻,7,火,體,WSGG
0771,何,"hé,hè,hē",亻,7,木,何,WSKG
0772,佐,zuǒ,亻,7,金,佐,WDAG
0773,佑,yòu,亻,7,土,佑,WDKG
0774,但,dàn,亻,7,火,但,WJGG
0775,伸,shēn,亻,7,金,伸,WJHH
0776,佃,"diàn,tián",亻,7,火,佃,WLG
0777,作,"zuò,zuō",亻,7,金,作,WTHF
0778,伯,"bǎi,bó",亻,7,水,伯,WRG
0779,伶,líng,亻,7,火,伶,WWYC
0780,佣,"yōng,yòng",亻,7,土,傭,WEH
0781,低,dī,亻,7,火,低,WQAY
0782,你,nǐ,亻,7,木,你,WQIY
0783,住,zhù,亻,7,火,住,WYGG
0784,位,wèi,亻,7,土,位,WUG
0785,伴,bàn,亻,7,水,伴,WUFH
0786,身,shēn,身,7,金,身,TMDT
0787,皂,zào,白,7,金,皂,RAB
0788,伺,"sì,cì",亻,7,金,伺,WNGK
0789,佛,"fó,fú,bì,bó",亻,7,水,佛,WXJH
0790,囱,cōng,丿,7,,囱,TLQI
0791,近,jìn,辶,7,木,近,RPK
0792,彻,chè,彳,7,火,徹,TAVN
0793,役,yì,彳,7,土,役,TMCY
0794,返,fǎn,辶,7,水,返,RCPI
0795,余,yú,人,7,土,餘,WTU
0796,希,xī,巾,7,水,希,QDMH
0797,坐,zuò,土,7,金,坐,WWFF
0798,谷,"gǔ,yù",谷,7,木,穀,WWKF
0799,妥,tuǒ,爫,7,火,妥,EVF
0800,含,hán,口,7,水,含,WYNK
0801,邻,lín,阝,7,火,鄰,WYCB
0802,岔,chà,八,7,金,岔,WVMJ
0803,肝,gān,月,7,木,肝,EFH
0804,肛,gāng,月,7,木,肛,EAG
0805,肚,"dù,dǔ",月,7,土,肚,EFG
0806,肘,zhǒu,月,7,金,肘,EFY
0807,肠,cháng,月,7,金,腸,ENRT
0808,龟,"guī,jūn,qiū",龟,7,木,龜,QJNB
0809,甸,"diàn,tián,shèng",勹,7,火,甸,QLD
0810,免,miǎn,⺈,7,火,免,QKQB
0811,狂,kuáng,犭,7,木,狂,QTGG
0812,犹,yóu,犭,7,土,猶,QTDN
0813,狈,bèi,犭,7,水,狽,QTMY
0814,角,"jiǎo,jué",角,7,木,角,QEJ
0815,删,shān,刂,7,金,删,MMGJ
0816,条,"tiáo,tiāo",夂,7,火,條,
0817,彤,tóng,彡,7,火,彤,MYET
0818,卵,luǎn,丿,7,火,卵,QYTY
0819,灸,jiǔ,火,7,火,灸,QYOU
0820,岛,dǎo,山,7,火,島,QYNM
2110,诸,zhū,讠,10,金,諸,YFTJ
0821,刨,"páo,bào",刂,7,金,刨,QNJH
0822,迎,yíng,辶,7,土,迎,QBPK
0823,饭,fàn,饣,7,水,飯,QNRC
0824,饮,"yǐn,yìn",饣,7,土,飲,QNQW
0825,系,"xì,jì",丿,7,金,係、繋,TXIU
0826,言,yán,言,7,木,言,YYYY
0827,冻,dòng,冫,7,火,凍,UAIY
0828,状,zhuàng,丬,7,水,狀,UDY
0829,亩,mǔ,亠,7,水,畝,YLF
0830,况,kuàng,冫,7,水,况,UKQN
0831,床,chuáng,广,7,木,床,YSI
0832,库,kù,广,7,木,庫,YLK
0833,庇,bì,广,7,水,庇,YXXV
0834,疗,liáo,疒,7,火,療,UBK
0835,吝,lìn,文,7,火,吝,YKF
0836,应,"yìng,yīng",广,7,土,應,YID
0837,这,"zhè,zhèi",辶,7,火,這,YPI
0838,冷,lěng,冫,7,水,冷,UWYC
0839,庐,lú,广,7,火,廬,YYNE
0840,序,xù,广,7,金,序,YCBK
0841,辛,xīn,辛,7,金,辛,UYGH
0842,弃,qì,廾,7,木,弃,YCAJ
0844,忘,wàng,心,7,水,忘,YNNU
0845,闰,rùn,门,7,火,閏,UGD
0846,闲,xián,门,7,水,閑,USI
0847,间,"jiān,jiàn",门,7,木,間,UJD
0848,闷,"mèn,mēn",门,7,水,悶,UNI
0849,判,pàn,刂,7,金,判,UDJH
0850,兑,"duì,ruì,yuè",丷,7,金,兑,UKQB
0851,灶,zào,火,7,火,竈,OFG
0852,灿,càn,火,7,火,燦,OMH
0853,灼,zhuó,火,7,火,灼,OQYY
0854,弟,"dì,tì,tuí",丷,7,火,弟,UXHT
0855,汪,wāng,氵,7,水,汪,IGG
0856,沐,mù,氵,7,水,沐,ISY
0857,沛,pèi,氵,7,水,沛,IGMH
0858,汰,tài,氵,7,水,汰,IDYY
0843,冶,yě,冫,7,土,冶,UCKG
0859,沥,lì,氵,7,水,瀝,IDLN
0860,沙,"shā,shà",氵,7,水,沙,IITT
0861,汽,qì,氵,7,水,汽,IRNN
0862,沃,wò,氵,7,水,沃,ITDY
0863,沦,lún,氵,7,水,淪,IWXN
0864,汹,xiōng,氵,7,水,汹,IQBH
0865,泛,fàn,氵,7,水,泛,ITPY
0866,沧,cāng,氵,7,水,滄,IWBN
0867,没,"méi,mò",氵,7,水,没,IMCY
0868,沟,gōu,氵,7,水,溝,IQCY
0869,沪,hù,氵,7,水,滬,IYNT
0870,沈,"shěn,chén",氵,7,水,瀋,IPQN
0871,沉,chén,氵,7,水,沉,IPMN
0872,沁,qìn,氵,7,水,沁,INY
0873,怀,huái,忄,7,水,懷,NGIY
0874,忧,yōu,忄,7,土,憂,NDNN
0875,忱,chén,忄,7,金,忱,NPQN
0876,快,kuài,忄,7,木,快,NNWY
0877,完,wán,宀,7,土,完,PFQB
0878,宋,sòng,宀,7,金,宋,PSU
0879,宏,hóng,宀,7,水,宏,PDCU
0880,牢,láo,宀,7,火,牢,PRHJ
0881,究,jiū,穴,7,木,究,PWVB
0882,穷,qióng,穴,7,木,窮,PWLB
0883,灾,zāi,宀,7,火,灾,POU
0884,良,liáng,丶,7,火,良,YVEI
0885,证,zhèng,讠,7,火,證,YGHG
0886,启,qǐ,户,7,木,啓,YNKD
0887,评,píng,讠,7,水,評,YGUH
0888,补,bǔ,衤,7,水,補,PUHY
0889,初,chū,衤,7,金,初,PUVN
0890,社,shè,礻,7,金,社,PYFG
0891,祀,sì,礻,7,金,祀,PYNN
0892,识,"shí,zhì",讠,7,金,識,YKWY
0893,诈,zhà,讠,7,金,詐,YTHF
0894,诉,sù,讠,7,金,訴,YRYY
0895,罕,hǎn,干,7,水,罕,PWFJ
0896,诊,zhěn,讠,7,火,診,YWET
0897,词,cí,讠,7,金,詞,YNGK
0898,译,yì,讠,7,金,譯,YCFH
0899,君,jūn,口,7,木,君,VTKD
0900,灵,líng,彐,7,火,靈,VOU
0901,即,jí,卩,7,水,即,VCBH
0902,层,céng,尸,7,火,層,NFCI
0903,屁,pì,尸,7,水,屁,NXXV
0904,尿,"niào,suī",尸,7,水,尿,NII
0905,尾,"wěi,yǐ",尸,7,水,尾,NTFN
0906,迟,chí,辶,7,金,遲,NYPI
0907,局,jú,尸,7,木,局,NNKD
0908,改,gǎi,己,7,木,改,NTY
0909,张,zhāng,弓,7,火,張,XTAY
0910,忌,jì,心,7,木,忌,NNU
0911,际,jì,阝,7,火,際,BFIY
0912,陆,"lù,liù",阝,7,火,陸,BFMH
0913,阿,"ā,ē,·a",阝,7,土,阿,BSKG
0914,陈,chén,阝,7,火,陳,BAIY
0915,阻,zǔ,阝,7,金,阻,BEGG
0916,附,fù,阝,7,土,附,BWFY
0917,坠,zhuì,土,7,土,墜,BWFF
0918,妓,jì,女,7,木,妓,VFCY
0919,妙,miào,女,7,水,妙,VITT
0920,妖,yāo,女,7,火,妖,VTDY
0921,姊,zǐ,女,7,火,姊,VTNT
0922,妨,fáng,女,7,水,妨,VYN
0923,妒,dù,女,7,火,妒,VYNT
0924,努,nǔ,力,7,火,努,VCLB
0925,忍,rěn,心,7,金,忍,VYNU
0926,劲,"jìn,jìng",力,7,木,勁,CALN
0927,矣,yǐ,矢,7,土,矣,CTDU
0928,鸡,jī,又、鸟,7,木,鷄,CQYG
0929,纬,wěi,纟,7,土,緯,XFNH
0930,驱,qū,马,7,木,驅,CAQY
0931,纯,chún,纟,7,金,純,XGBN
0932,纱,shā,纟,7,水,紗,XITT
0933,纲,gāng,纟,7,木,綱,XMQY
0934,纳,nà,纟,7,火,納,XMWY
0935,驳,bó,马,7,水,駁,CQQY
0936,纵,"zòng,zǒng",纟,7,火,縱,XWWY
0937,纷,fēn,纟,7,水,紛,XWVN
0938,纸,zhǐ,纟,7,金,紙,XQAN
0939,纹,"wén,wèn",纟,7,水,紋,XYY
0940,纺,fǎng,纟,7,水,紡,XYN
0941,驴,lǘ,马,7,火,驢,
0942,纽,niǔ,纟,7,水,紐,XNFG
0943,奉,fèng,一,8,水,奉,DWFH
0944,玩,wán,王,8,木,玩,GFQN
0945,环,huán,王,8,金,環,GGIY
0946,武,wǔ,止,8,水,武,
0947,青,qīng,青,8,金,青,GEF
0948,责,"zé,zhài",贝,8,金,責,GMU
0949,现,xiàn,王,8,水,現,GMQN
0950,玫,méi,王,8,水,玫,GTY
0951,表,biǎo,一,8,水,錶,GEU
0952,规,guī,见,8,木,規,FWMQ
0953,抹,"mǒ,mò,mā",扌,8,水,抹,RGSY
0954,卦,guà,卜,8,水,卦,FFHY
0955,坷,"kē,kě",土,8,土,坷,FSKG
0956,坯,pī,土,8,土,坯,FGIG
0957,拓,"tuò,tà,zhí",扌,8,火,拓,RDG
0958,拢,lǒng,扌,8,火,攏,RDXN
0959,拔,bá,扌,8,水,拔,RDCY
0960,坪,píng,土,8,土,坪,FGUH
0961,拣,jiǎn,扌,8,木,揀,RANW
0962,坦,tǎn,土,8,土,坦,FJGG
0963,担,"dān,dàn,dǎn",扌,8,火,擔,RJGG
0964,坤,kūn,土,8,土,坤,FJHH
0965,押,yā,扌,8,土,押,RLH
0966,抽,chōu,扌,8,火,抽,RMG
0967,拐,guǎi,扌,8,火,拐,RKLN
0968,拖,tuō,扌,8,火,拖,RTBN
0969,者,zhě,耂,8,火,者,FTJF
0970,拍,pāi,扌,8,水,拍,RRG
0971,顶,dǐng,页,8,火,頂,SDMY
0972,拆,"chāi,cā",扌,8,金,拆,RRYY
0973,拎,līn,扌,8,火,拎,RWYC
0974,拥,yōng,扌,8,土,擁,REH
0975,抵,dǐ,扌,8,火,抵,RQAY
0976,拘,"jū,gōu",扌,8,木,拘,RQKG
0977,势,shì,力,8,金,勢,RVYL
0978,抱,bào,扌,8,水,抱,RQNN
0979,拄,zhǔ,扌,8,金,拄,RYGG
0980,垃,lā,土,8,土,垃,FUG
0981,拉,"lā,lá,lǎ,là",扌,8,火,拉,RUG
0982,拦,lán,扌,8,木,攔,RUFG
0983,幸,xìng,土,8,水,幸,FUFJ
0984,拌,"bàn,pàn",扌,8,水,拌,RUFH
0985,拧,"nǐng,níng,nìng",扌,8,金,擰,RPSH
0986,拂,"fú,bì",扌,8,水,拂,RXJH
0987,拙,zhuō,扌,8,金,拙,RBMH
0988,招,zhāo,扌,8,火,招,RVKG
0989,坡,pō,土,8,土,坡,FHCY
0990,披,pī,扌,8,水,披,RHCY
0991,拨,bō,扌,8,水,撥,RNTY
0992,择,"zé,zhái",扌,8,火,擇,RCFH
0993,抬,tái,扌,8,火,抬,RCKG
0994,拇,mǔ,扌,8,水,拇,RXGU
0995,拗,"niù,ào,ǎo",扌,8,土,拗,RXLN
0996,其,"qí,jī",八,8,木,其,ADWU
0997,取,qǔ,耳,8,金,取,BCY
0998,茉,mò,艹,8,木,茉,AGSU
0999,苦,kǔ,艹,8,木,苦,ADF
1000,昔,xī,日,8,金,昔,AJF
1001,苛,"kē,hē",艹,8,木,苛,ASKF
1002,若,"ruò,rě",艹,8,木,若,ADKF
1003,茂,mào,艹,8,木,茂,ADNT
1004,苹,"píng,pēng",艹,8,木,蘋,AGUH
1005,苗,miáo,艹,8,水,苗,ALF
1006,英,yīng,艹,8,木,英,AMDU
1007,苟,gǒu,艹,8,木,苟,AQKF
1008,苑,yuàn,艹,8,木,苑,AQBB
1009,苞,bāo,艹,8,木,苞,AQNB
1010,范,fàn,艹,8,水,範,AIBB
1011,直,zhí,十,8,火,直,FHF
1012,茁,zhuó,艹,8,木,茁,ABMJ
1013,茄,"qié,jiā",艹,8,木,茄,ALKF
1014,茎,jīng,艹,8,木,莖,ACAF
1015,苔,"tái,tāi",艹,8,木,苔,ACKF
1016,茅,máo,艹,8,木,茅,ACBT
1017,枉,wǎng,木,8,木,枉,SGG
1018,林,lín,木,8,木,林,SSY
1019,枝,"zhī,qí",木,8,木,枝,SFCY
1020,杯,bēi,木,8,木,杯,SGIY
1021,枢,shū,木,8,木,樞,SAQY
1022,柜,"guì,jǔ",木,8,木,櫃,SANG
1023,枚,méi,木,8,木,枚,STY
1024,析,xī,木,8,木,析,SRH
1025,板,bǎn,木,8,木,闆,SRCY
1026,松,sōng,木,8,木,鬆,SWCY
1027,枪,qiāng,木,8,木,槍,SWBN
1028,枫,fēng,木,8,木,楓,SMQY
1029,构,gòu,木,8,木,構,SQCY
1030,杭,háng,木,8,木,杭,SYMN
1031,杰,jié,木,8,木,杰,SOU
1032,述,shù,辶,8,金,述,SYPI
1033,枕,zhěn,木,8,木,枕,SPQN
1034,丧,"sàng,sāng",十,8,金,喪,FUEU
1035,或,huò,戈,8,水,或,AKGD
1036,画,huà,一,8,土,畫,GLBJ
1037,卧,wò,臣,8,木,卧,AHNH
1038,事,shì,一,8,金,事,GKVH
1039,刺,"cì,cī",刂,8,金,刺,GMIJ
1040,枣,zǎo,木,8,金,棗,GMIU
1041,雨,"yǔ,yù",雨,8,水,雨,FGHY
1042,卖,mài,十,8,水,賣,FNUD
1043,郁,yù,阝,8,水,鬱,DEBH
1044,矾,fán,石,8,土,礬,DMYY
1045,矿,kuàng,石,8,土,礦,DYT
1046,码,mǎ,石,8,水,碼,DCG
1047,厕,cè,厂,8,金,厠,DMJK
1048,奈,nài,大,8,火,奈,DFIU
1049,奔,"bēn,bèn",大,8,水,奔,DFAJ
1050,奇,"qí,jī",大,8,木,奇,DSKF
1051,奋,fèn,大,8,水,奮,DLF
1052,态,tài,心,8,火,態,DYNU
1053,欧,ōu,欠,8,土,歐,AQQW
1054,殴,ōu,殳,8,土,毆,AQMC
1055,垄,lǒng,土,8,土,壟,DXFF
1056,妻,"qī,qì",女,8,金,妻,GVHV
1057,轰,hōng,车,8,水,轟,LCCU
1058,顷,qǐng,页,8,木,頃,XDMY
1059,转,"zhuǎn,zhuàn,zhuǎi",车,8,火,轉,LFNY
1060,斩,zhǎn,斤,8,火,斬,LRH
1061,轮,lún,车,8,火,輪,LWXN
1062,软,ruǎn,车,8,火,軟,LQWY
1063,到,dào,至,8,火,到,GCFJ
1064,非,fēi,非,8,水,非,
1065,叔,shū,又,8,金,叔,HICY
1066,歧,qí,止,8,木,歧,HFCY
1067,肯,kěn,止,8,木,肯,HEF
1068,齿,chǐ,齿,8,火,齒,HWBJ
1069,些,xiē,止,8,金,些,HXFF
1070,卓,zhuó,十,8,火,卓,HJJ
1071,虎,hǔ,虎,8,水,虎,HAMV
1072,虏,lǔ,虍,8,火,虜,HALV
1073,肾,shèn,月,8,金,腎,JCEF
1074,贤,xián,贝,8,木,賢,JCMU
1075,尚,shàng,⺌,8,金,尚,IMKF
1076,旺,wàng,日,8,土,旺,JGG
1077,具,jù,八,8,木,具,HWU
1078,味,wèi,口,8,水,味,KFIY
1079,果,guǒ,丨、木,8,木,果,JSI
1080,昆,kūn,日,8,火,昆,JXXB
1081,国,guó,囗,8,木,國,LGYI
1082,哎,āi,口,8,火,哎,KAQY
1083,咕,gū,口,8,木,咕,KDG
1084,昌,chāng,日,8,金,昌,JJF
1085,呵,"hē,ā,á,ǎ,à,a,kē",口,8,水,呵,KSKG
1086,畅,chàng,丨,8,火,暢,JHNR
1087,明,míng,日,8,水,明,JEG
1088,易,yì,日,8,火,易,JQRR
1089,咙,lóng,口,8,火,嚨,KDXN
1090,昂,áng,日,8,木,昂,JQBJ
1091,迪,dí,辶,8,火,迪,MPD
1092,典,diǎn,八,8,火,典,MAWU
1093,固,gù,囗,8,木,固,LDD
1094,忠,zhōng,心,8,火,忠,KHNU
1095,呻,shēn,口,8,金,呻,KJHH
1096,咒,zhòu,几,8,金,咒,KKMB
1097,咋,"zǎ,zé,zhā",口,8,金,咋,KTHF
1098,咐,fù,口,8,水,咐,KWFY
1099,呼,hū,口,8,水,呼,KTUH
1100,鸣,míng,口,8,水,鳴,KQYG
1101,咏,yǒng,口,8,土,咏,KYNI
1102,呢,"ne,ní",口,8,木,呢,KNXN
1103,咄,duō,口,8,火,咄,KBMH
1104,咖,"kā,gā",口,8,木,咖,KLKG
1105,岸,àn,山,8,水,岸,MDFJ
1106,岩,yán,山,8,土,岩,MDF
1107,帖,"tiē,tiě,tiè",巾,8,火,帖,MHHK
1108,罗,luó,罒,8,火,羅,LQU
1109,帜,zhì,巾,8,金,幟,MHKW
1110,帕,pà,巾,8,土,帕,MHRG
1111,岭,lǐng,山,8,土,嶺,MWYC
1112,凯,kǎi,几,8,木,凱,MNMN
1113,败,bài,贝,8,水,敗,MTY
1114,账,zhàng,贝,8,火,賬,MTAY
1115,贩,fàn,贝,8,水,販,MRCY
1116,贬,biǎn,贝,8,水,貶,MTPY
1117,购,gòu,贝,8,木,購,MQCY
1118,贮,zhù,贝,8,金,貯,MPGG
1119,图,tú,囗,8,火,圖,LTUI
1120,钓,diào,钅,8,金,釣,QQYY
1121,制,zhì,刂,8,火,製,RMHJ
1122,知,"zhī,zhì",矢,8,火,知,TDKG
1123,迭,dié,辶,8,木,迭,RWPI
1124,氛,fēn,气,8,水,氛,RNWV
1125,垂,chuí,丿,8,金,垂,TGAF
1126,牧,mù,牜,8,水,牧,TRTY
1127,物,wù,牜,8,水,物,TRQR
1128,乖,guāi,丿,8,木,乖,TFUX
1129,刮,guā,舌,8,金,颳,TDJH
1130,秆,gǎn,禾,8,木,秆,TFH
1131,和,"hé,hè,huò,huó,hú",禾,8,水,和,TKG
1132,季,jì,禾,8,木,季,TBF
1133,委,"wěi,wēi",禾,8,土,委,TVF
1134,秉,bǐng,丿,8,水,秉,TGVI
1135,佳,jiā,亻,8,木,佳,WFFG
1136,侍,shì,亻,8,火,侍,WFFY
1137,岳,yuè,山,8,木,岳,RGMJ
