num,word,pinyin,radical,stroke_count,wuxing,traditional,wubi,pinyin_initial,pinyin_final,tone
5491,锭,dìng,钅,13,金,錠,QPGH,d,ing,4
5492,锱,zī,钅,13,金,錙,QVLG,z,i,1
5493,雉,zhì,隹,13,火,雉,TDWY,zh,i,4
5494,氲,yūn,气,13,土,氲,RNJL,y,un,1
5495,犏,piān,牜,13,水,犏,TRYA,p,ian,1
5496,歃,shà,欠,13,金,歃,TFVW,sh,a,4
5497,稞,kē,禾,13,木,稞,TJSY,k,e,1
5498,稗,bài,禾,13,火,稗,TRTF,b,ai,4
5499,稔,rěn,禾,13,火,稔,TWYN,r,en,3
5500,筠,"yún,jūn",竹,13,木,筠,TFQU,y,un,2
5501,筢,pá,竹,13,木,筢,TRCB,p,a,2
5502,筮,shì,竹,13,木,筮,TAWW,sh,i,4
5503,筲,shāo,竹,13,木,筲,TIEF,sh,ao,1
5504,筱,xiǎo,竹,13,木,筱,TWHT,x,iao,3
5505,牒,dié,片,13,火,牒,THGS,d,ie,2
5506,煲,bāo,火,13,火,煲,WKSO,b,ao,1
5507,敫,jiǎo,攵,13,木,敫,RYTY,j,iao,3
5508,徭,yáo,彳,13,火,徭,TERM,y,ao,2
5509,愆,qiān,心,13,木,愆,TIFN,q,ian,1
5510,艄,shāo,舟,13,金,艄,TEIE,sh,ao,1
5511,觎,yú,见,13,金,覦,WGEQ,y,u,2
5512,毹,shū,毛,13,金,毹,WGEN,sh,u,1
5513,貊,mò,豸,13,水,貊,EEDJ,m,o,4
5514,貅,xiū,豸,13,金,貅,EEWS,x,iu,1
5515,貉,"mò,hé,háo",豸,13,水,貉,EETK,h,e,2
5516,颔,hàn,页,13,水,頷,WYNM,h,an,4
5517,腠,còu,月,13,火,腠,EDWD,c,ou,4
5518,腩,nǎn,月,13,火,腩,EFMF,n,an,3
5519,腼,miǎn,月,13,水,腼,EDMD,m,ian,3
5520,腭,è,月,13,木,腭,EKKN,,e,4
5521,腧,shù,月,13,金,腧,EWGJ,sh,u,4
5522,塍,chéng,土,13,火,塍,EUDF,ch,eng,2
5523,媵,yìng,女,13,木,媵,EUDV,y,ing,4
5524,詹,zhān,言,13,火,詹,QDWY,zh,an,1
5525,鲅,bà,鱼,13,水,鮁,QGDC,b,a,4
5526,鲆,píng,鱼,13,水,鮃,QGGH,p,ing,2
5527,鲇,nián,鱼,13,火,鮎,QGHK,n,ian,2
5528,鲈,lú,鱼,13,火,鱸,QGHN,l,u,2
5529,稣,sū,禾,13,金,穌,QGTY,s,u,1
5530,鲋,fù,鱼,13,水,鮒,QGWF,f,u,4
5531,鲐,tái,鱼,13,火,鮐,,t,ai,2
5532,肄,yì,聿,13,木,肄,XTDH,y,i,4
5533,鹐,qiān,鸟,13,,鵮,QVQG,q,ian,1
5534,飕,sōu,风,13,金,颼,MQVC,s,ou,1
5535,觥,gōng,角,13,火,觥,QEIQ,g,ong,1
5536,遛,"liú,liù",辶,13,火,遛,QYVP,l,iu,2
5537,馐,xiū,饣,13,金,饈,QNUF,x,iu,1
5538,鹑,chún,鸟,13,水,鶉,YBQG,ch,un,2
5539,亶,"dǎn,dàn",亠,13,火,亶,YLKG,d,an,3
5540,瘃,zhú,疒,13,金,瘃,UEYI,zh,u,2
5541,痱,"fèi,féi",疒,13,土,痱,UDJD,f,ei,4
5542,痼,gù,疒,13,木,痼,ULDD,g,u,4
5543,痿,wěi,疒,13,土,痿,UTVD,w,ei,3
5544,瘐,yǔ,疒,13,木,瘐,UVWI,y,u,3
5545,瘁,cuì,疒,13,金,瘁,UYWF,c,ui,4
5546,瘆,shèn,疒,13,,瘮,UCDE,sh,en,4
5547,麂,jǐ,鹿,13,木,麂,YNJM,j,i,3
5548,裔,yì,衣,13,土,裔,YEMK,y,i,4
5549,歆,xīn,欠,13,金,歆,UJQW,x,in,1
5550,旒,liú,方,13,火,旒,YTYQ,l,iu,2
5551,雍,yōng,亠,13,土,雍,YXTY,y,ong,1
5552,阖,hé,门,13,水,闔,UFCL,h,e,2
5553,阗,tián,门,13,火,闐,UFHW,t,ian,2
5554,阙,"quē,què",门,13,金,闕,UUBW,q,ue,1
5555,羧,suō,羊,13,金,羧,UDCT,s,uo,1
5556,豢,huàn,豕,13,水,豢,UDEU,h,uan,4
5557,粳,jīng,米,13,水,粳,OGJQ,j,ing,1
5558,猷,yóu,犬,13,土,猷,USGD,y,ou,2
5559,煳,hú,火,13,火,煳,ODEG,h,u,2
5560,煜,yù,火,13,火,煜,OJUG,y,u,4
5561,煨,wēi,火,13,火,煨,OLGE,w,ei,1
5562,煅,duàn,火,13,火,煅,OWDC,d,uan,4
5563,煊,xuān,火,13,火,煊,OPGG,x,uan,1
5564,煸,biān,火,13,火,煸,OYNA,b,ian,1
5565,煺,tuì,火,13,火,煺,OVEP,t,ui,4
5566,滟,yàn,氵,13,水,灧,IDHC,y,an,4
5567,溱,"zhēn,qín",氵,13,水,溱,IDWT,zh,en,1
5568,溘,kè,氵,13,水,溘,IFCL,k,e,4
5569,漭,mǎng,氵,13,水,漭,IADA,m,ang,3
5570,滢,yíng,氵,13,水,瀅,IAPY,y,ing,2
5571,溥,pǔ,氵,13,水,溥,IGEF,p,u,3
5572,溧,lì,氵,13,水,溧,ISSY,l,i,4
5573,溽,rù,氵,13,水,溽,IDFF,r,u,4
5574,裟,shā,衣,13,金,裟,IITE,sh,a,1
5575,溻,tā,氵,13,水,溻,IJNG,t,a,4
5576,溷,hùn,氵,13,水,溷,ILEY,h,un,4
5577,滗,bì,氵,13,水,潷,ITTN,b,i,4
5578,滫,xiǔ,氵,13,,滫,IWHE,x,iu,3
5579,溴,xiù,氵,13,水,溴,ITHD,x,iu,4
5580,滏,fǔ,氵,13,水,滏,IWQU,f,u,3
5581,滃,"wěng,wēng",氵,13,,滃,IWCN,w,eng,1
5582,滦,luán,氵,13,水,灤,IYOS,l,uan,2
5583,溏,táng,氵,13,水,溏,IYVK,t,ang,2
5584,滂,pāng,氵,13,水,滂,IUPY,p,ang,1
5585,滓,zǐ,氵,13,水,滓,IPUH,z,i,3
5586,溟,míng,氵,13,水,溟,IPJU,m,ing,2
5587,滪,yù,氵,13,,澦,ICBM,y,u,4
5588,愫,sù,忄,13,金,愫,NGXI,s,u,4
5589,慑,shè,忄,13,金,懾,NBCC,sh,e,4
5590,慊,"qiè,qiàn",忄,13,金,慊,NUVO,q,ian,4
5591,鲎,hòu,鱼,13,木,鱟,IPQG,h,ou,4
5592,骞,qiān,宀,13,木,騫,PFJC,q,ian,1
5593,窦,dòu,穴,13,火,竇,PWFD,d,ou,4
5594,窠,kē,穴,13,木,窠,PWJS,k,e,1
5595,窣,sū,穴,13,,窣,PWYF,s,u,1
5596,裱,biǎo,衤,13,水,裱,PUGE,b,iao,3
5597,褚,"chǔ,zhǔ",衤,13,火,褚,PUFJ,ch,u,3
5598,裨,"bì,pí",衤,13,水,裨,PURF,b,i,4
5599,裾,jū,衤,13,木,裾,PUND,j,u,1
5600,裰,duō,衤,13,火,裰,PUCC,d,uo,1
5601,禊,xì,礻,13,金,禊,PYDD,x,i,4
5602,谩,"màn,mán",讠,13,水,謾,YJLC,m,an,2
5603,谪,zhé,讠,13,火,謫,YUMD,zh,e,2
5604,媾,gòu,女,13,木,媾,VFJF,g,ou,4
5605,嫫,mó,女,13,水,嫫,VAJD,m,o,2
5606,媲,pì,女,13,水,媲,VTLX,p,i,4
5607,嫒,ài,女,13,土,嬡,VEPC,,ai,4
5608,嫔,pín,女,13,水,嬪,VPRW,p,in,2
5609,媸,chī,女,13,火,媸,VBHJ,ch,i,1
5610,缙,jìn,纟,13,木,縉,XGOJ,j,in,4
5611,缜,zhěn,纟,13,金,縝,XFHW,zh,en,3
5612,缛,rù,纟,13,金,縟,XDFF,r,u,4
5613,辔,pèi,车,13,水,轡,XLXK,p,ei,4
5614,骝,liú,马,13,火,騮,CQYL,l,iu,2
5615,缟,gǎo,纟,13,木,縞,XYMK,g,ao,3
5616,缡,lí,纟,13,火,縭,XYBC,l,i,2
5617,缢,yì,纟,13,木,縊,XUWL,y,i,4
5618,缣,jiān,纟,13,木,縑,XUVO,j,ian,1
5619,骟,shàn,马,13,金,騸,CYNN,sh,an,4
5620,耥,"tāng,tǎng",耒,14,火,耥,DIIK,t,ang,1
5621,璈,áo,王,14,土,璈,GGQT,,ao,2
5622,瑶,yáo,王,14,火,瑶,GERM,y,ao,2
5623,瑭,táng,王,14,火,瑭,GYVK,t,ang,2
5624,獒,áo,犬,14,土,獒,GQTD,,ao,2
5625,觏,gòu,见,14,木,覯,FJGQ,g,ou,4
5626,慝,tè,心,14,火,慝,AADN,n,i,4
5627,嫠,lí,女,14,火,嫠,FITV,l,i,2
5628,韬,tāo,韦,14,火,韜,FNHV,t,ao,1
5629,叆,"ài,yǐ",厶,14,火,靉,FCEC,,ai,4
5630,髦,máo,髟,14,水,髦,DETN,m,ao,2
5631,摽,"biāo,biào",扌,14,水,,RSFI,b,iao,1
5632,墁,màn,土,14,土,墁,FJLC,m,an,4
5633,撂,liào,扌,14,火,撂,RLTK,l,iao,4
5634,摞,luò,扌,14,火,摞,RLXI,l,uo,4
5635,撄,yīng,扌,14,土,攖,RMMV,y,ing,1
5636,翥,zhù,羽,14,金,翥,FTJN,zh,u,4
5637,踅,xué,足,14,水,踅,RRKH,x,ue,2
5638,摭,zhí,扌,14,金,摭,RYAO,zh,i,2
5639,墉,yōng,土,14,土,墉,FYVH,y,ong,1
5640,墒,shāng,土,14,土,墒,FUMK,sh,ang,1
5641,榖,gǔ,木,14,,榖,FPTC,g,u,3
5642,綦,qí,糸,14,木,綦,ADWI,q,i,2
5643,蔫,niān,艹,14,木,蔫,AGHO,n,ian,1
5644,蔷,qiáng,艹,14,木,薔,AFUK,q,iang,2
5645,靺,mò,革,14,,靺,AFGS,m,o,4
5646,靼,dá,革,14,火,靼,AFJG,d,a,2
5647,鞅,"yāng,yàng",革,14,火,鞅,AFMD,y,ang,1
5648,靿,yào,革,14,,靿,AFXL,y,ao,4
5649,甍,méng,瓦,14,木,甍,ALPN,m,eng,2
5650,蔸,dōu,艹,14,木,蔸,AQRQ,d,ou,1
5651,蔟,cù,艹,14,木,蔟,AYTD,c,u,4
5652,蔺,lìn,艹,14,木,藺,AUWY,l,in,4
5653,戬,jiǎn,戈,14,木,戬,GOGA,j,ian,3
5654,蕖,qú,艹,14,木,蕖,AIAS,q,u,2
5655,蔻,kòu,艹,14,木,蔻,APFC,k,ou,4
5656,蓿,xu,艹,14,木,蓿,APWJ,x,u,5
5657,斡,"wò,guǎn",斗,14,木,斡,FJWF,w,o,4
5658,鹕,hú,鸟,14,水,鶘,DEQG,h,u,2
5659,蓼,"liǎo,lù",艹,14,木,蓼,ANWE,l,iao,3
5660,榛,zhēn,木,14,木,榛,SDWT,zh,en,1
5661,榧,fěi,木,14,木,榧,SADD,f,ei,3
5662,榻,tà,木,14,木,榻,SJNG,t,a,4
5663,榫,sǔn,木,14,木,榫,SWYF,s,un,3
5664,榭,xiè,木,14,木,榭,STMF,x,ie,4
5665,槔,gāo,木,14,,槔,SRDF,g,ao,1
5666,榱,cuī,木,14,木,榱,SYKE,c,ui,1
5667,槁,gǎo,木,14,木,槁,SYMK,g,ao,3
5668,槟,"bīn,bīng",木,14,木,檳,SPRW,b,in,1
5669,槠,zhū,木,14,木,櫧,SYFJ,zh,u,1
5670,榷,què,木,14,木,榷,SPWY,q,ue,4
5671,僰,bó,人,14,水,僰,GMIW,b,o,2
5672,酽,yàn,酉,14,木,釅,SGGD,y,an,4
5673,酶,méi,酉,14,水,酶,SGTU,m,ei,2
5674,酹,lèi,酉,14,火,酹,SGEF,l,ei,4
5675,厮,sī,厂,14,,厮,DADR,s,i,1
5676,碡,zhóu,石,14,金,碡,DGXU,zh,ou,5
5677,碴,"chá,chā",石,14,土,碴,DSJG,ch,a,2
5678,碣,"jié,yà",石,14,土,碣,DJQN,j,ie,2
5679,碲,dì,石,14,土,碲,DUPH,d,i,4
5680,磋,cuō,石,14,土,磋,DUDA,c,uo,1
5681,臧,zāng,臣,14,金,臧,DNDT,z,ang,1
5682,豨,xī,豕,14,,豨,EQDH,x,i,1
5683,殡,bìn,歹,14,水,殯,GQPW,b,in,4
5684,霆,tíng,雨,14,水,霆,FTFP,t,ing,2
5685,霁,jì,雨,14,水,霽,FYJJ,j,i,4
5686,辕,yuán,车,14,土,轅,LFKE,y,uan,2
5687,蜚,"fēi,fěi",虫,14,水,蜚,DJDJ,f,ei,1
5688,裴,péi,衣,14,木,裴,DJDE,p,ei,2
5689,翡,fěi,羽,14,水,翡,DJDN,f,ei,3
5690,龇,zī,齿,14,火,龇,HWBX,z,i,1
5691,龈,"yín,kěn",齿,14,木,齦,HWBE,y,in,2
5692,睿,ruì,目,14,金,睿,HPGH,r,ui,4
5694,睽,kuí,目,14,木,睽,HWGD,k,ui,2
5695,嘞,"lē,lei",口,14,火,嘞,KAFL,l,ei,5
5696,嘈,cáo,口,14,金,嘈,KGMJ,c,ao,2
5697,嘌,piào,口,14,水,嘌,KSFI,p,iao,4
5698,嘁,qī,口,14,木,嘁,KDHT,q,i,1
5699,嘎,"gā,gǎ,gá",口,14,木,嘎,KDHA,g,a,1
5700,暧,ài,日,14,火,曖,JEPC,,ai,4
5701,暝,míng,日,14,水,暝,JPJU,m,ing,2
5702,踌,chóu,⻊,14,火,躊,,ch,ou,2
5703,踉,"liàng,liáng",⻊,14,火,踉,KHYE,l,iang,4
5704,蜞,qí,虫,14,水,蜞,JADW,q,i,2
5705,蜥,xī,虫,14,金,蜥,JSRH,x,i,1
5706,蜮,yù,虫,14,木,蜮,JAKG,y,u,4
5707,蝈,guō,虫,14,木,蟈,JLGY,g,uo,1
5708,蜴,yì,虫,14,木,蜴,JJQR,y,i,4
5709,蜱,pí,虫,14,水,蜱,JRTF,p,i,2
5710,蜩,tiáo,虫,14,火,蜩,JMFK,t,iao,2
5711,蜷,quán,虫,14,木,蜷,JUDB,q,uan,2
5712,蜿,wān,虫,14,火,蜿,JPQB,w,an,1
5713,螂,láng,虫,14,火,螂,JYVB,l,ang,2
5714,蜢,měng,虫,14,水,蜢,JBLG,m,eng,3
5715,嘘,"xū,shī",口,14,土,嘘,KHAG,x,u,1
5716,嘡,tāng,口,14,,嘡,KIPF,t,ang,1
5717,鹗,è,鸟,14,木,鶚,KKFG,,e,4
5718,嘣,bēng,口,14,水,嘣,KMEE,b,eng,1
5719,嘤,yīng,口,14,土,嚶,KMMV,y,ing,1
5720,嘚,"dē,dēi",口,14,,嘚,KTJF,d,e,1
5721,嗾,sǒu,口,14,金,嗾,KYTD,s,ou,3
5722,嘧,mì,口,14,水,嘧,KPNM,m,i,4
5723,罴,pí,罒,14,水,羆,LFCO,p,i,2
5724,罱,lǎn,罒,14,火,罱,LFMF,l,an,3
5725,幔,màn,巾,14,水,幔,MHJC,m,an,4
5726,嶂,zhàng,山,14,土,嶂,MUJH,zh,ang,4
5727,幛,zhàng,巾,14,火,幛,MHUJ,zh,ang,4
5728,赙,fù,贝,14,水,賻,MGEF,f,u,4
5729,罂,yīng,缶,14,土,罌,MMRM,y,ing,1
5730,骷,kū,骨,14,木,骷,MEDG,k,u,1
5731,骶,dǐ,骨,14,火,骶,MEQY,d,i,3
5732,鹘,"hú,gǔ",鸟,14,木,鶻,MEQG,g,u,3
5733,锲,qiè,钅,14,金,鍥,QDHD,q,ie,4
5734,锴,kǎi,钅,14,金,鍇,QXXR,k,ai,3
5735,锶,sī,钅,14,金,鍶,QLNY,s,i,1
5736,锷,è,钅,14,金,鍔,QKKN,,e,4
5737,锸,chā,钅,14,金,鍤,QTFV,ch,a,1
5738,锵,qiāng,钅,14,金,鏘,QUQF,q,iang,1
5739,镁,měi,钅,14,金,鎂,QUGD,m,ei,3
5740,镂,lòu,钅,14,金,鏤,QOVG,l,ou,4
5741,犒,kào,牜,14,木,犒,TRYK,k,ao,4
5742,箐,"jīng,qìng",竹,14,木,箐,TGEF,q,ing,4
5743,箦,zé,⺮,14,木,簀,TGMU,z,e,2
5744,箧,qiè,竹,14,木,篋,TAGW,q,ie,4
5745,箍,gū,竹,14,木,箍,TRAH,g,u,1
5746,箸,zhù,竹,14,木,箸,TFTJ,zh,u,4
5747,箬,ruò,竹,14,木,箬,TADK,r,uo,4
5748,箅,bì,竹,14,木,箅,TLGJ,b,i,4
5749,箪,dān,竹,14,木,簞,TUJF,d,an,1
5750,箔,bó,竹,14,水,箔,TIRF,b,o,2
5751,箜,kōng,竹,14,木,箜,TPWA,k,ong,1
5752,箢,"yuān,wǎn",竹,14,木,箢,TPQB,y,uan,1
5753,箓,lù,竹,14,,籙,TVIU,l,u,4
5754,毓,yù,母,14,火,毓,TXGQ,y,u,4
5755,僖,xī,亻,14,金,僖,WFKK,x,i,1
5756,儆,jǐng,亻,14,木,儆,WAQT,j,ing,3
5757,僳,sù,亻,14,金,僳,WSOY,s,u,4
5758,僭,jiàn,亻,14,木,僭,WAQJ,j,ian,4
5759,劁,qiāo,刂,14,金,劁,WYOJ,q,iao,1
5760,僮,"tóng,zhuàng",亻,14,金,僮,WUJF,t,ong,2
5761,魃,bá,鬼,14,水,魃,RQCC,b,a,2
5762,魆,xū,鬼,14,,魆,RQCT,x,u,1
5763,睾,gāo,目,14,木,睾,TLFF,g,ao,1
5764,艋,měng,舟,14,水,艋,TEBL,m,eng,3
5765,鄱,pó,阝,14,水,鄱,TOLB,p,o,2
5766,膈,gé,月,14,木,膈,EGKH,g,e,2
5767,膑,bìn,月,14,水,臏,EPRW,b,in,4
5768,鲑,"guī,xié",鱼,14,土,鮭,QGFF,g,ui,1
5769,鲔,wěi,鱼,14,土,鮪,QGDE,w,ei,3
5770,鲚,jì,鱼,14,木,鱭,QGYJ,j,i,4
5771,鲛,jiāo,鱼,14,木,鮫,QGUQ,j,iao,1
5772,鲟,xún,鱼,14,水,鱘,QGVF,x,un,2
5773,獐,zhāng,犭,14,火,獐,QTUJ,zh,ang,1
5774,觫,sù,角,14,金,觫,QEGI,s,u,4
5775,雒,luò,隹,14,火,雒,TKWY,l,uo,4
5776,夤,yín,夕,14,土,夤,QPGW,y,in,2
5777,馑,jǐn,饣,14,木,饉,QNAG,j,in,3
5778,銮,luán,金,14,金,鑾,YOQF,l,uan,2
5779,塾,shú,土,14,土,塾,YBVF,sh,u,2
5780,麽,"mó,me,ma",麻,14,水,,YSSC,m,o,2
5781,瘌,là,疒,14,火,瘌,UGKJ,l,a,4
5782,瘊,hóu,疒,14,木,瘊,UWND,h,ou,2
5783,瘘,lòu,疒,14,火,瘻,UOVD,l,ou,4
5784,瘙,sào,疒,14,金,瘙,UCYJ,s,ao,4
5785,廖,liào,广,14,火,廖,YNWE,l,iao,4
5786,韶,sháo,音,14,金,韶,UJVK,sh,ao,2
5787,旖,yǐ,方,14,土,旖,YTDK,y,i,3
5788,膂,lǚ,月,14,,膂,YTEE,l,ü,3
5789,阚,"kàn,hǎn",门,14,木,闞,UNBT,k,an,4
5790,鄯,shàn,阝,14,金,鄯,UDUB,sh,an,4
5791,鲞,xiǎng,鱼,14,水,鯗,UDQG,x,iang,3
5792,粿,guǒ,米,14,,粿,OJSY,g,uo,3
5793,粼,lín,米,14,火,粼,OQAB,l,in,2
5794,粽,zòng,米,14,金,粽,OPFI,z,ong,4
5795,糁,"shēn,sǎn",米,14,金,糝,OCDE,s,an,3
5796,槊,shuò,木,14,木,槊,UBTS,sh,uo,4
5797,鹚,cí,鸟,14,金,鷀,UXXG,c,i,2
5798,熘,liū,火,14,火,熘,OQYL,l,iu,4
5799,熥,tēng,火,14,,熥,OCEP,t,eng,1
5800,潢,"huáng,guāng",氵,14,水,潢,IAMW,h,uang,2
5801,漕,cáo,氵,14,水,漕,IGMJ,c,ao,2
5802,滹,hū,氵,14,水,滹,IHAH,h,u,1
5803,漯,"luò,tà",氵,14,水,漯,ILXI,l,uo,4
5804,漶,huàn,氵,14,水,漶,IKKN,h,uan,4
5805,潋,liàn,氵,14,水,瀲,IWGT,l,ian,4
5806,潴,zhū,氵,14,水,潴,IQTJ,zh,u,1
5807,漪,yī,氵,14,水,漪,IQTK,y,i,1
5808,漉,lù,氵,14,水,漉,IYNX,l,u,4
5809,漳,zhāng,氵,14,水,漳,IUJH,zh,ang,1
5810,漩,xuán,氵,14,水,漩,IYTH,x,uan,2
5811,澉,gǎn,氵,14,水,澉,INBT,g,an,3
5812,潍,wéi,氵,14,水,濰,IXWY,w,ei,2
5813,慵,yōng,忄,14,土,慵,,y,ong,1
5814,搴,qiān,手,14,木,搴,PFJR,q,ian,1
5815,窨,"xūn,yìn",穴,14,水,窨,PWUJ,y,in,4
5816,寤,wù,宀,14,土,寤,PNHK,w,u,4
5817,綮,"qìng,qǐ",糸,14,金,綮,YNTI,q,i,3
5818,谮,zèn,讠,14,金,譖,YAQJ,j,ian,4
5819,褡,dā,衤,14,火,褡,PUAK,d,a,1
5820,褙,bèi,衤,14,水,褙,PUUE,b,ei,4
5821,褓,bǎo,衤,14,水,褓,PUWS,b,ao,3
5822,褛,lǚ,衤,14,,褸,PUOV,l,ü,3
5823,褊,biǎn,衤,14,水,褊,PUYA,b,ian,3
5824,谯,"qiáo,qiào",讠,14,金,譙,YWYO,q,iao,2
5825,谰,lán,讠,14,火,讕,YUGI,l,an,2
5826,谲,jué,讠,14,火,譎,YCBK,j,ue,2
5827,暨,jì,旡,14,木,暨,VCAG,j,i,4
5828,屣,xǐ,尸,14,金,屣,NTHH,x,i,3
5829,鹛,méi,鸟,14,水,鶥,NHQG,m,ei,2
5830,嫣,yān,女,14,土,嫣,VGHO,y,an,1
5831,嫱,qiáng,女,14,金,嬙,VFUK,q,iang,2
5832,嫖,"piáo,piāo",女,14,水,嫖,VSFI,p,iao,2
5833,嫦,cháng,女,14,金,嫦,VIPH,ch,ang,2
5834,嫚,"màn,mān",女,14,,嫚,VJLC,m,an,4
5835,嫘,léi,女,14,火,嫘,VLXI,l,ei,2
5836,嫡,dí,女,14,火,嫡,VUMD,d,i,2
5837,鼐,nài,鼎,14,火,鼐,EHNN,n,ai,4
5838,翟,"zhái,dí",羽,14,土,翟,NWYF,zh,ai,2
5839,瞀,mào,目,14,水,瞀,CBTH,m,ao,4
5840,鹜,wù,鸟,14,土,鶩,CBTG,w,u,4
5841,骠,"piào,biāo",马,14,水,驃,CSFI,p,iao,4
5842,缥,"piǎo,piāo",纟,14,水,縹,XSFI,p,iao,1
5843,缦,màn,纟,14,水,縵,XJLC,m,an,4
5844,缧,léi,纟,14,火,縲,XLXI,l,ei,2
5845,缨,yīng,纟,14,土,纓,XMMV,y,ing,1
5846,骢,cōng,马,14,金,驄,CTLN,c,ong,1
5847,缪,"miù,móu,liáo,miào,mù",纟,14,火,繆,XNWE,m,ou,2
5848,缫,sāo,纟,14,金,繅,XVJS,s,ao,1
5849,耦,ǒu,耒,15,木,耦,DIJY,,ou,3
5850,耧,lóu,耒,15,火,耬,DIOV,l,ou,2
5851,瑾,jǐn,王,15,火,瑾,GAKG,j,in,3
5852,璜,huáng,王,15,水,璜,GAMW,h,uang,2
5853,璀,cuǐ,王,15,金,璀,GMWY,c,ui,3
5854,璎,yīng,王,15,土,瓔,GMMV,y,ing,1
5855,璁,cōng,王,15,金,璁,GTLN,c,ong,1
5856,璋,zhāng,王,15,火,璋,GUJH,zh,ang,1
5857,璇,xuán,王,15,火,璇,GYTH,x,uan,2
5858,奭,shì,大,15,金,奭,DDJJ,sh,i,4
5859,髯,rán,髟,15,金,髯,DEMF,r,an,2
5860,髫,tiáo,髟,15,火,髫,DEVK,t,iao,2
5861,撷,xié,扌,15,木,擷,RFKM,x,ie,2
5862,撅,"juē,jué",扌,15,火,撅,RDUW,j,ue,1
5863,赭,zhě,赤,15,火,赭,FOFJ,zh,e,3
5864,撸,lū,扌,15,火,擼,RQGJ,l,u,1
5865,鋆,yún,金,15,,鋆,FQUQ,y,un,2
5866,撙,zǔn,扌,15,金,撙,RUSF,z,un,3
5867,撺,cuān,扌,15,金,攛,RPWH,c,uan,1
5868,墀,chí,土,15,土,墀,FNIH,ch,i,2
5869,聩,kuì,耳,15,木,聵,BKHM,k,ui,4
5870,觐,jìn,见,15,木,覲,AKGQ,j,in,4
5871,鞑,dá,革,15,火,韃,AFDP,d,a,2
5872,蕙,huì,艹,15,木,蕙,AGJN,h,ui,4
5873,鞒,qiáo,革,15,木,鞽,AFTJ,q,iao,2
5874,蕈,xùn,艹,15,木,蕈,ASJJ,x,un,4
5875,蕨,jué,艹,15,木,蕨,ADUW,j,ue,2
5876,蕤,ruí,艹,15,木,蕤,AETG,r,ui,2
5877,蕞,zuì,艹,15,木,蕞,AJBC,z,ui,4
5878,蕺,jí,艹,15,木,蕺,AKBT,j,i,2
5879,瞢,"méng,měng",目,15,木,瞢,ALPH,m,eng,2
5880,蕃,"fān,fán,bō",艹,15,木,蕃,ATOL,f,an,2
5881,蕲,qí,艹,15,木,蘄,AUJR,q,i,2
5882,赜,zé,贝,15,金,賾,AHKM,z,e,2
5883,槿,jǐn,木,15,木,槿,SAKG,j,in,3
5884,樯,qiáng,木,15,木,檣,SFUK,q,iang,2
5885,槭,"qì,sè",木,15,木,槭,SDHT,q,i,1
5886,樗,chū,木,15,木,樗,SFFN,ch,u,1
5887,樘,"chēng,táng",木,15,木,樘,SIPF,t,ang,2
5888,樊,fán,木,15,木,樊,SQQD,f,an,2
5889,槲,hú,木,15,木,槲,SQEF,h,u,2
5890,醌,kūn,酉,15,木,醌,SGJX,k,un,1
5891,醅,pēi,酉,15,水,醅,SGUK,p,ei,1
5892,靥,yè,面,15,土,靨,DDDD,y,e,4
5893,魇,yǎn,鬼,15,木,魘,DDRC,y,an,3
5894,餍,yàn,厂,15,,饜,DDWE,y,an,4
5895,磔,zhé,石,15,土,磔,DQAS,zh,e,2
5896,磙,gǔn,石,15,土,磙,DUCE,g,un,3
5897,霈,pèi,雨,15,水,霈,FIGH,p,ei,4
5898,辘,lù,车,15,火,轆,LYNX,l,u,4
5899,龉,yǔ,齿,15,木,齬,HWBK,y,u,3
5900,龊,chuò,齿,15,火,齪,HWBH,ch,uo,4
5901,觑,"qù,qū",见,15,木,覷,HAOQ,q,u,4
5902,瞌,kē,目,15,木,瞌,HFCL,k,e,1
5903,瞋,chēn,目,15,金,瞋,HFHW,ch,en,1
5904,瞑,míng,目,15,水,瞑,HPJU,m,ing,2
5905,嘭,pēng,口,15,水,嘭,KFKE,p,eng,1
5906,噎,yē,口,15,土,噎,KFPU,y,e,1
5907,噶,gá,口,15,木,噶,KAJN,g,a,2
5908,颙,yóng,页,15,,顒,JMHM,y,ong,2
5909,暹,xiān,辶,15,金,暹,JWYP,x,ian,1
5910,噘,juē,口,15,火,噘,KDUW,j,ue,1
5911,踔,chuō,⻊,15,火,踔,KHHJ,ch,uo,1
5912,踝,huái,⻊,15,水,踝,KHJS,h,uai,2
5913,踟,chí,⻊,15,火,踟,KHTK,ch,i,2
5914,踒,wō,⻊,15,,踒,KHTV,w,o,1
5915,踬,zhì,⻊,15,火,礩,KHRM,zh,i,4
5916,踮,diǎn,⻊,15,火,踮,KHYK,d,ian,3
5917,踯,zhí,⻊,15,金,躑,KHUB,zh,i,2
5918,踺,jiàn,⻊,15,木,踺,KHVP,j,ian,4
5919,踞,jù,⻊,15,木,踞,KHND,j,u,4
5920,蝽,chūn,虫,15,水,蝽,JDWJ,ch,un,1
5921,蝾,róng,虫,15,金,蠑,JAPS,r,ong,2
5922,蝻,nǎn,虫,15,火,蝻,JFMF,n,an,3
5923,蝰,kuí,虫,15,土,蝰,JDFF,k,ui,2
5924,蝮,fù,虫,15,水,蝮,JTJT,f,u,4
5925,螋,sōu,虫,15,金,螋,JVHC,s,ou,1
